"Type","Incentive","Game","Description","Amount","Goal"
"0 - Bid War","name pandemona","final fantasy viii part 1","","$262.00","(None)"
"1 - Bid option","pinkamena","final fantasy viii part 1","","$202.0","(None)"
"1 - Bid option","nurgle","final fantasy viii part 1","","$50.0","(None)"
"1 - Bid option","red zone","final fantasy viii part 1","","$10.0","(None)"
"0 - Bid War","name quezacotl","final fantasy viii part 1","","$20.00","(None)"
"1 - Bid option","tzeentch","final fantasy viii part 1","","$20.0","(None)"
"0 - Bid War","name rinoa","final fantasy viii part 1","","$126.00","(None)"
"1 - Bid option","poxnor","final fantasy viii part 1","","$95.0","(None)"
"1 - Bid option","julia","final fantasy viii part 1","","$20.0","(None)"
"1 - Bid option","the dog","final fantasy viii part 1","","$10.0","(None)"
"1 - Bid option","thor","final fantasy viii part 1","","$1.0","(None)"
"0 - Bid War","name shiva","final fantasy viii part 1","","$45.00","(None)"
"1 - Bid option","taters","final fantasy viii part 1","","$30.0","(None)"
"1 - Bid option","talon","final fantasy viii part 1","","$15.0","(None)"
"0 - Bid War","name siren","final fantasy viii part 1","","$145.00","(None)"
"1 - Bid option","slaanesh","final fantasy viii part 1","","$120.0","(None)"
"1 - Bid option","evie","final fantasy viii part 1","","$25.0","(None)"
"0 - Bid War","name squall","final fantasy viii part 1","","$445.00","(None)"
"1 - Bid option","mr. mv","final fantasy viii part 1","","$310.0","(None)"
"1 - Bid option","(...)","final fantasy viii part 1","","$75.0","(None)"
"1 - Bid option","elive","final fantasy viii part 1","","$20.0","(None)"
"1 - Bid option","cthulhu","final fantasy viii part 1","","$10.0","(None)"
"1 - Bid option","hamtaro","final fantasy viii part 1","","$10.0","(None)"
"1 - Bid option","leon","final fantasy viii part 1","","$10.0","(None)"
"1 - Bid option","squid","final fantasy viii part 1","","$10.0","(None)"
"0 - Donation Goal","play 80&#39;s songs during the cutscenes (15$ per song)","final fantasy viii part 1","Poxnor: I&#39;m not sure how much both Mike and I had drank when this idea came up. 15$ per song!","$395.00","$15.00"
"0 - Donation Goal","save the hotdogs!","final fantasy viii part 1","Make Zell happy!","$120.00","$100.00"
"0 - Bid War","which is the worst final fantasy?","final fantasy viii part 1","We figured out which is the best at AGDQ2012, now we want to know which is the worst!","$28.95","(None)"
"1 - Bid option","FFXIII","final fantasy viii part 1","","$10.0","(None)"
"1 - Bid option","FFX-2","final fantasy viii part 1","","$8.9","(None)"
"1 - Bid option","ff9","final fantasy viii part 1","","$5.0","(None)"
"1 - Bid option","Kingdom Hearts 2","final fantasy viii part 1","","$5.0","(None)"
"0 - Bid War","who will sing &#39;eyes on me&#39;?","final fantasy viii part 1","Choose who gets to sing &#39;Eyes on Me&#39; on stream.","$100.00","(None)"
"1 - Bid option","mikwuyma","final fantasy viii part 1","","$100.0","(None)"
"0 - Bid War","character choice","resident evil 2","","$71.00","(None)"
"1 - Bid option","Clara","resident evil 2","","$51.0","(None)"
"1 - Bid option","Leon","resident evil 2","","$20.0","(None)"
"0 - Donation Goal","play b scenario","resident evil 2","","$477.00","$261.00"
"0 - Donation Goal","suit only","hitman: blood money","","$205.00","$100.00"
"0 - Donation Goal","nightmare difficulty","alice: madness returns","","$150.00","$150.00"
"0 - Donation Goal","enable cheats (20$ per cheat)","mort the chicken","20$ = BONUS, 40$ = CLOUD, 60$ = YXXZ, 80$ = PEACOCK","$80.00","$80.00"
"0 - Donation Goal","bimmy only","double dragon 3","","$50.00","$50.00"
"0 - Donation Goal","all bosses","athena","","$50.00","$50.00"
"0 - Donation Goal","bonus stages (15$ per stage)","jumping flash","There are a total of 6 bonus stages, 15$ per stage.","$90.00","$90.00"
"0 - Bid War","language","prince of persia: sands of time","","$126.00","(None)"
"1 - Bid option","french","prince of persia: sands of time","","$75.0","(None)"
"1 - Bid option","spanish","prince of persia: sands of time","","$26.0","(None)"
"1 - Bid option","english","prince of persia: sands of time","","$25.0","(None)"
"0 - Donation Goal","Get Clank","Ratchet and Clank: Going Commando","Do you like robots?","$0.00","$200.00"
"0 - Donation Goal","Show the Cutscenes (20$ per cutscene)","Ratchet and Clank: Going Commando","20$ per cutscene. Which ones are TBA.","$20.00","$20.00"
"0 - Donation Goal","fourth episode","doom","","$400.00","$400.00"
"0 - Donation Goal","100% run (all trinkets)","vvvvvv","","$310.07","$300.00"
"0 - Donation Goal","new dimension","vvvvvv","","$151.37","$150.00"
"0 - Donation Goal","variation venture","vvvvvv","","$55.00","$40.00"
"0 - Donation Goal","vertiginous veridian","vvvvvv","","$80.00","$80.00"
"0 - Donation Goal","Fight Balrog in Mimiga Village","cave story","","$50.00","$50.00"
"0 - Donation Goal","reverse boss order","mega man 4","Fights the 8 robot masters in the opposite order to their weapon weaknesses.","$195.00","$200.00"
"0 - Donation Goal","extra cutscenes","aquaria","post-boss cutscenes and pre-final boss cutscene","$0.00","$100.00"
"0 - Donation Goal","get spirit form","aquaria","","$105.00","$50.00"
"0 - Donation Goal","answering machine messages (10$ per message)","no more heroes","There are a total of 9 messages.","$90.37","$90.00"
"0 - Donation Goal","get naegleria to shave his head","no more heroes","Seriously, he&#39;ll do it!","$217.00","$1,500.00"
"0 - Donation Goal","hot pink outfit","no more heroes","","$30.00","$30.00"
"0 - Donation Goal","show the cutscenes (20$ per cutscene)","no more heroes","Moe cutscene","$250.00","$20.00"
"0 - Donation Goal","Fight Solid Arm","Illusion of Gaia","Solid Arm is an Optional Boss at Gem&#39;s Mansion.","$205.00","$150.00"
"0 - Donation Goal","special stages (60$ per stage)","mega man 10","There are a total of 3 Special Stages, 60$ per stage.","$180.00","$180.00"
"0 - Bid War","tails player","sonic 2","Anyone who is on-site at the marathon is fair game to be picked.","$449.00","(None)"
"1 - Bid option","celise","sonic 2","","$270.5","(None)"
"1 - Bid option","naegleria","sonic 2","","$89.5","(None)"
"1 - Bid option","Celise (as Sonic)","sonic 2","","$32.0","(None)"
"1 - Bid option","neskamikaze","sonic 2","","$27.0","(None)"
"1 - Bid option","brossentia","sonic 2","","$20.0","(None)"
"1 - Bid option","cyberbotx","sonic 2","","$10.0","(None)"
"0 - Donation Goal","hard mode","castlevania: aria of sorrow","","$110.00","$100.00"
"0 - Bid War","cloak color","Castlevania: Symphony of the Night","","$50.00","(None)"
"1 - Bid option","cotton candy","Castlevania: Symphony of the Night","","$50.0","(None)"
"0 - Donation Goal","No Cape","Super Mario World","Who needs the cape?","$320.39","$250.00"
"0 - Bid War","city name","Sim City","","$109.55","(None)"
"1 - Bid option","elive","Sim City","","$83.0","(None)"
"1 - Bid option","YES!","Sim City","","$10.5","(None)"
"1 - Bid option","Yamastan","Sim City","","$10.0","(None)"
"1 - Bid option","Rane","Sim City","","$6.0","(None)"
"1 - Bid option","defi","Sim City","","$0.0","(None)"
"1 - Bid option","Zactopia","Sim City","","$0.0","(None)"
"0 - Bid War","Disaster","Sim City","","$55.00","(None)"
"1 - Bid option","Corruption","Sim City","","$50.0","(None)"
"1 - Bid option","Fire","Sim City","","$5.0","(None)"
"1 - Bid option","Bowser","Sim City","","$0.0","(None)"
"1 - Bid option","earthquake","Sim City","","$0.0","(None)"
"1 - Bid option","Flood","Sim City","","$0.0","(None)"
"0 - Donation Goal","fight ridley using only missiles","super metroid","","$90.00","$250.00"
"0 - Donation Goal","fight spore spawn","super metroid","Even in the 100% run, Spore Spawn doesn&#39;t have to be killed. Dessyreqt will return and 1-shot it before the end of the game.","$103.99","$100.00"
"0 - Donation Goal","justin bailey hack","super metroid","Dessyreqt will play using a modified cartridge where Samus is in her &#39;Justin Bailey&#39; suit.","$210.00","$200.00"
"0 - Bid War","mother brain kill method","super metroid","Choose how Dessyreqt will kill the final boss.","$190.01","(None)"
"1 - Bid option","missile underflow","super metroid","","$125.0","(None)"
"1 - Bid option","murder beam","super metroid","","$45.0","(None)"
"1 - Bid option","standup glitch","super metroid","","$20.0","(None)"
"1 - Bid option","hyper beam (the normal way)","super metroid","","$0.0","(None)"
"0 - Bid War","save the animals","super metroid","Decide whether to save, or leave the Etecoons and Dachoras during the escape sequence at the end of the game.","$158.51","(None)"
"1 - Bid option","No","super metroid","","$107.5","(None)"
"1 - Bid option","Yes","super metroid","","$51.0","(None)"
"0 - Donation Goal","get the secret message","metroid fusion","If you&#39;ve ever tried this, you know how hard it is.","$315.90","$300.00"
"0 - Donation Goal","chainsawing enemies","gears of war","It will cost 10$ for the first enemy, then each enemy afterwards will cost 10$ more than the last. So the second enemy will cost +20$ (30$ total), third enemy will cost +30$ (60$ total), and so on in a triangular numbers fashion.","$30.00","$10.00"
"0 - Donation Goal","shigurui (super hard) difficulty","muramasa","","$204.00","$200.00"
"0 - Donation Goal","Scooby Doo Quotes!","Shinobi","","$75.00","$75.00"
"0 - Donation Goal","Good Ending","bomberman second attack","","$135.00","$135.00"
"0 - Bid War","best final fantasy","final fantasy viii part 2","","$784.18","(None)"
"1 - Bid option","final fantasy ix","final fantasy viii part 2","","$193.1","(None)"
"1 - Bid option","cooking mama","final fantasy viii part 2","","$125.0","(None)"
"1 - Bid option","final fantasy v","final fantasy viii part 2","","$75.0","(None)"
"1 - Bid option","final fantasy tactics","final fantasy viii part 2","","$63.0","(None)"
"1 - Bid option","Final Fantasy VI","final fantasy viii part 2","","$45.0","(None)"
"1 - Bid option","suikoden","final fantasy viii part 2","","$40.0","(None)"
"1 - Bid option","Golden Sun","final fantasy viii part 2","","$30.0","(None)"
"1 - Bid option","mystic quest","final fantasy viii part 2","","$30.0","(None)"
"1 - Bid option","quest 64","final fantasy viii part 2","","$30.0","(None)"
"1 - Bid option","elmo&#39;s letter adventure","final fantasy viii part 2","","$25.0","(None)"
"1 - Bid option","final fantasy viii","final fantasy viii part 2","","$20.0","(None)"
"1 - Bid option","sldghsdkl;h","final fantasy viii part 2","","$20.0","(None)"
"1 - Bid option","Final Fantasy Fables Chocobo Tales","final fantasy viii part 2","","$15.0","(None)"
"1 - Bid option","not final fantasy ix","final fantasy viii part 2","","$10.0","(None)"
"1 - Bid option","Chicken Burger","final fantasy viii part 2","","$10.0","(None)"
"1 - Bid option","Final Fantasy 17","final fantasy viii part 2","","$10.0","(None)"
"1 - Bid option","Final Fantasy Legend","final fantasy viii part 2","","$10.0","(None)"
"1 - Bid option","final fantasy xii","final fantasy viii part 2",""," $10.0","(None)"
"1 - Bid option","vagrant story","final fantasy viii part 2","","$10.0","(None)"
"1 - Bid option","mort the chicken","final fantasy viii part 2","","$5.0","(None)"
"1 - Bid option","spelunker","final fantasy viii part 2","","$5.0","(None)"
"1 - Bid option","Fatal Fury Special","final fantasy viii part 2","","$2.0","(None)"
"1 - Bid option","Willow","final fantasy viii part 2","","$1.0","(None)"
"0 - Donation Goal","2nd quest","zelda 1","Second quest is a harder version of the game unlocked by setting the file name to &#39;ZELDA&#39;. If reached, this will be played after completing the first quest.","$532.00","$500.00"
"0 - Bid War","filename","zelda 1","","$204.74","(None)"
"1 - Bid option","THIEF","zelda 1","","$74.7","(None)"
"1 - Bid option","Lunk","zelda 1","","$60.0","(None)"
"1 - Bid option","simba","zelda 1","","$50.0","(None)"
"1 - Bid option","Lank","zelda 1","","$10.0","(None)"
"1 - Bid option","Rane","zelda 1","","$10.0","(None)"
"0 - Donation Goal","no potion","zelda 1","50$ per quest (i.e. If the second quest donation goal is met, another 50 will prevent potion being used there as well).","$100.00","$50.00"
"0 - Bid War","file name","zelda ii","","$240.00","(None)"
"1 - Bid option","Luigi","zelda ii","","$140.0","(None)"
"1 - Bid option","PieraC","zelda ii","","$100.0","(None)"
"0 - Donation Goal","no candle","zelda ii","","$164.00","$150.00"
"0 - Donation Goal","3rd Player","Kirby: Return to Dreamland","Donate for who plays third player in Return to Dreamland!","$105.00","$100.00"
"0 - Donation Goal","4th Player","Kirby: Return to Dreamland","Donate for who plays 4th player in Return to Dreamland!","$100.00","$100.00"
"0 - Donation Goal","EX Mode","Kirby: Return to Dreamland","","$200.00","$200.00"
"0 - Donation Goal","Ninja Dojo","Kirby: Return to Dreamland","","$201.13","$200.00"
"0 - Donation Goal","True Arena","Kirby: Return to Dreamland","","$163.78","$150.00"
"0 - Donation Goal","100% run (all characters and espers)","final fantasy vi","100% Definition: Recruit all characters, Collect all espers (except Odin, who is replaced with Raiden).","$1,131.00","$1,000.00"
"0 - Donation Goal","banon chocobo glitch","final fantasy vi","Banon Shows His True Colors (The developers did not intend for players to ride a Chocobo while Banon is the party leader).","$105.00","$100.00"
"0 - Donation Goal","&quot;everything&#39;s better with magitek&quot; ending","final fantasy vi","","$349.99","$300.00"
"0 - Bid War","name celes","final fantasy vi","","$1,143.51","(None)"
"1 - Bid option","Athena","final fantasy vi","","$685.0","(None)"
"1 - Bid option","Store","final fantasy vi","","$420.4","(None)"
"1 - Bid option","Yorda","final fantasy vi","","$22.0","(None)"
"1 - Bid option","Phoebe","final fantasy vi","","$10.0","(None)"
"1 - Bid option","tails","final fantasy vi","","$5.0","(None)"
"1 - Bid option","Kuja","final fantasy vi","","$1.0","(None)"
"0 - Bid War","name cyan","final fantasy vi","","$513.00","(None)"
"1 - Bid option","Batman","final fantasy vi","","$200.0","(None)"
"1 - Bid option","Ashton","final fantasy vi","","$154.0","(None)"
"1 - Bid option","MrThou","final fantasy vi","","$106.0","(None)"
"1 - Bid option","Bligy","final fantasy vi","","$30.0","(None)"
"1 - Bid option","Poxnor","final fantasy vi","","$10.0","(None)"
"1 - Bid option","DocJ","final fantasy vi","","$6.0","(None)"
"1 - Bid option","magenta","final fantasy vi","","$6.0","(None)"
"1 - Bid option","Garlan","final fantasy vi","","$1.0","(None)"
"0 - Bid War","name edgar","final fantasy vi","","$299.15","(None)"
"1 - Bid option","Pinkie","final fantasy vi","","$286.0","(None)"
"1 - Bid option","Selah","final fantasy vi","","$7.1","(None)"
"1 - Bid option","Poxnor","final fantasy vi","","$5.0","(None)"
"1 - Bid option","Mateus","final fantasy vi","","$1.0","(None)"
"0 - Bid War","name gau","final fantasy vi","","$696.00","(None)"
"1 - Bid option","KeeFry","final fantasy vi","","$500.0","(None)"
"1 - Bid option","wiffle","final fantasy vi","","$75.0","(None)"
"1 - Bid option","MCA","final fantasy vi","","$50.0","(None)"
"1 - Bid option","Kid","final fantasy vi","","$40.0","(None)"
"1 - Bid option","ark","final fantasy vi","","$30.0","(None)"
"1 - Bid option","seymor","final fantasy vi","","$1.0","(None)"
"0 - Bid War","name gogo","final fantasy vi","","$292.61","(None)"
"1 - Bid option","PwRngr","final fantasy vi","","$101.6","(None)"
"1 - Bid option","Rane","final fantasy vi","","$75.0","(None)"
"1 - Bid option","adlai","final fantasy vi","","$70.0","(None)"
"1 - Bid option","Poxnor","final fantasy vi","","$20.0","(None)"
"1 - Bid option","Dr Who","final fantasy vi","","$15.0","(None)"
"1 - Bid option","Daryll","final fantasy vi","","$10.0","(None)"
"1 - Bid option","Braune","final fantasy vi","","$1.0","(None)"
"0 - Bid War","name locke","final fantasy vi","","$643.00","(None)"
"1 - Bid option","Duck","final fantasy vi","","$300.0","(None)"
"1 - Bid option","ponies","final fantasy vi","","$101.0","(None)"
"1 - Bid option","Thief","final fantasy vi","","$100.0","(None)"
"1 - Bid option","Tobe","final fantasy vi","","$75.0","(None)"
"1 - Bid option","Luncke","final fantasy vi","","$36.0","(None)"
"1 - Bid option","Otacon","final fantasy vi","","$20.0","(None)"
"1 - Bid option","DIEB","final fantasy vi","","$10.0","(None)"
"1 - Bid option","Seifer","final fantasy vi","","$1.0","(None)"
"0 - Bid War","name mog","final fantasy vi","","$470.01","(None)"
"1 - Bid option","Myntos","final fantasy vi","","$252.0","(None)"
"1 - Bid option","Bieber","final fantasy vi","","$115.0","(None)"
"1 - Bid option","Lunk","final fantasy vi","","$30.0","(None)"
"1 - Bid option","MoGack","final fantasy vi","","$30.0","(None)"
"1 - Bid option","Rilgon","final fantasy vi","","$17.0","(None)"
"1 - Bid option","Poxnor","final fantasy vi","","$15.0","(None)"
"1 - Bid option","Smokey","final fantasy vi","","$10.0","(None)"
"1 - Bid option","Kefka","final fantasy vi","","$1.0","(None)"
"0 - Bid War","name relm","final fantasy vi","","$272.00","(None)"
"1 - Bid option","Maxine","final fantasy vi","","$105.0","(None)"
"1 - Bid option","Auggie","final fantasy vi","","$100.0","(None)"
"1 - Bid option","glitch","final fantasy vi","","$26.0","(None)"
"1 - Bid option","Twi","final fantasy vi","","$20.0","(None)"
"1 - Bid option","Brie","final fantasy vi","","$15.0","(None)"
"1 - Bid option","Celise","final fantasy vi","","$5.0","(None)"
"1 - Bid option","Ulty","final fantasy vi","","$1.0","(None)"
"0 - Bid War","name sabin","final fantasy vi","","$696.00","(None)"
"1 - Bid option","MtSgma","final fantasy vi","","$275.0","(None)"
"1 - Bid option","mr .mv","final fantasy vi","","$215.0","(None)"
"1 - Bid option","MrThou","final fantasy vi","","$110.0","(None)"
"1 - Bid option","LUE","final fantasy vi","","$95.0","(None)"
"1 - Bid option","jecht","final fantasy vi","","$1.0","(None)"
"0 - Bid War","name setzer","final fantasy vi","","$751.01","(None)"
"1 - Bid option","poxnor","final fantasy vi","","$665.0","(None)"
"1 - Bid option","bonjwa","final fantasy vi","","$75.0","(None)"
"1 - Bid option","BD","final fantasy vi","","$10.0","(None)"
"1 - Bid option","sephy","final fantasy vi","","$1.0","(None)"
"0 - Bid War","name shadow","final fantasy vi","","$740.71","(None)"
"1 - Bid option","Epsy","final fantasy vi","","$285.7","(None)"
"1 - Bid option","Ms.Ted","final fantasy vi","","$250.0","(None)"
"1 - Bid option","zool","final fantasy vi","","$180.0","(None)"
"1 - Bid option","Poxnor","final fantasy vi","","$24.0","(None)"
"1 - Bid option","Golbez","final fantasy vi","","$1.0","(None)"
"0 - Bid War","name strago","final fantasy vi","","$346.00","(None)"
"1 - Bid option","EmptyI","final fantasy vi","","$270.0","(None)"
"1 - Bid option","Lyaan","final fantasy vi","","$45.0","(None)"
"1 - Bid option","brian","final fantasy vi","","$30.0","(None)"
"1 - Bid option","Xdeath","final fantasy vi","","$1.0","(None)"
"0 - Bid War","name terra","final fantasy vi","","$402.88","(None)"
"1 - Bid option","Aeris","final fantasy vi","","$283.8","(None)"
"1 - Bid option","YuRiPa","final fantasy vi","","$50.0","(None)"
"1 - Bid option","LOCKE","final fantasy vi","","$20.0","(None)"
"1 - Bid option","CloudD","final fantasy vi","","$14.0","(None)"
"1 - Bid option","Cherry","final fantasy vi","","$10.0","(None)"
"1 - Bid option","Fioraa","final fantasy vi","","$10.0","(None)"
"1 - Bid option","Tina","final fantasy vi","","$10.0","(None)"
"1 - Bid option","Huzzah","final fantasy vi","","$5.0","(None)"
"0 - Bid War","name umaro","final fantasy vi","","$2,612.00","(None)"
"1 - Bid option","Yetee","final fantasy vi","","$2,540.0","(None)"
"1 - Bid option","Eddie","final fantasy vi","","$50.0","(None)"
"1 - Bid option","Chewie","final fantasy vi","","$11.0","(None)"
"1 - Bid option","Poxnor","final fantasy vi","","$10.0","(None)"
"1 - Bid option","Zemus","final fantasy vi","","$1.0","(None)"
"0 - Bid War","opera singer for draco","final fantasy vi","There is no doubt someone will be singing during the Opera scene. The question is, who?","$600.72","(None)"
"1 - Bid option","Essentia","final fantasy vi","","$374.7","(None)"
"1 - Bid option","megaultrajman","final fantasy vi","","$120.0","(None)"
"1 - Bid option","spikevegeta","final fantasy vi","","$106.0","(None)"
"0 - Bid War","opera singer for maria","final fantasy vi","There is no doubt someone will be singing during the Opera scene. The question is, who?","$210.01","(None)"
"1 - Bid option","spikevegeta","final fantasy vi","","$105.0","(None)"
"1 - Bid option","mikwuyma","final fantasy vi","","$85.0","(None)"
"1 - Bid option","Essentia","final fantasy vi","","$20.0","(None)"
"0 - Bid War","opera singer for ralse","final fantasy vi","There is no doubt someone will be singing during the Opera scene. The question is, who?","$208.00","(None)"
"1 - Bid option","spikevegeta","final fantasy vi","","$131.0","(None)"
"1 - Bid option","Puwexil","final fantasy vi","","$67.0","(None)"
"1 - Bid option","Essentia","final fantasy vi","","$10.0","(None)"
"0 - Donation Goal","phantom train suplex","final fantasy vi","For reals this time!","$200.00","$200.00"
"0 - Bid War","save cid","final fantasy vi","","$1,628.20","(None)"
"1 - Bid option","Let Him Die","final fantasy vi","","$894.0","(None)"
"1 - Bid option","Save Him","final fantasy vi","","$734.1","(None)"
"0 - Bid War","no final boss vs whip only dracula","castlevania 2","","$65.00","(None)"
"1 - Bid option","Whip Only on Dracula","castlevania 2","","$40.0","(None)"
"1 - Bid option","No Final Boss","castlevania 2","","$25.0","(None)"
"0 - Bid War","ending choice","castlevania: dracula x chronicles","","$90.00","(None)"
"1 - Bid option","Best Ending","castlevania: dracula x chronicles","","$75.0","(None)"
"1 - Bid option","Good Ending","castlevania: dracula x chronicles","","$15.0","(None)"
"0 - Bid War","Filename","castlevania: dracula x chronicles","24 character limit (A-Z ! &amp; &#39; ? . -)","$45.01","(None)"
"1 - Bid option","Pookie","castlevania: dracula x chronicles","","$25.0","(None)"
"1 - Bid option","Merlot","castlevania: dracula x chronicles","","$10.0","(None)"
"1 - Bid option","FredFuch","castlevania: dracula x chronicles","","$10.0","(None)"
"0 - Bid War","language","castlevania: dracula x chronicles","","$0.00","(None)"
"1 - Bid option","English","castlevania: dracula x chronicles","","$0.0","(None)"
"1 - Bid option","Japanese","castlevania: dracula x chronicles","","$0.0","(None)"
"0 - Donation Goal","boss rush race","castlevania: lament of innocence","Will be done after the main game, using the same character choice as in-game.","$105.00","$100.00"
"0 - Bid War","character choice","castlevania: lament of innocence","","$106.18","(None)"
"1 - Bid option","Pumpkin","castlevania: lament of innocence","","$55.8","(None)"
"1 - Bid option","Leon","castlevania: lament of innocence","","$50.3","(None)"
"0 - Bid War","language (sir vg only)","castlevania: lament of innocence","","$0.00","(None)"
"1 - Bid option","English","castlevania: lament of innocence","","$0.0","(None)"
"1 - Bid option","Japanese","castlevania: lament of innocence","","$0.0","(None)"
"0 - Bid War","game choice","earthworm jim 1 or 2","If the total donated towards these two games reaches 100$, Zyre will also do an additional challenge. If EWJ1: he will fight Psycrow. If EWJ2: we will add voice acting to the end sequence/text by a certain SGDQ attendee.","$144.98","(None)"
"1 - Bid option","earthworm jim 2","earthworm jim 1 or 2","","$134.9","(None)"
"1 - Bid option","earthworm jim 1","earthworm jim 1 or 2","","$9.9","(None)"
